id	label	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<No. co-authored pubs>
grid.417886.4	Amgen (United States)	https://en.wikipedia.org/wiki/Amgen	0.2753	0.5169	1	912	2530	4939
grid.417893.0	Istituto Nazionale dei Tumori		0.7291	0.4286	10	1184	4734	6789
grid.417929.0	Indian Association for the Cultivation of Science	https://en.wikipedia.org/wiki/Indian_Association_for_the_Cultivation_of_Science	-0.3748	-0.2231	9	399	1265	4077
grid.417965.8	Indian Institute of Technology Kanpur	http://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Kanpur	-0.3397	-0.1209	9	875	3409	10256
grid.417967.a	Indian Institute of Technology Delhi	https://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Delhi	-0.3342	-0.1531	9	978	3680	12345
grid.417969.4	Indian Institute of Technology Madras	http://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Madras	-0.4208	-0.0931	9	1095	4737	13849
grid.417971.d	Indian Institute of Technology Bombay	http://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Bombay	-0.3654	-0.0834	9	1047	5293	14301
grid.417972.e	Indian Institute of Technology Guwahati	https://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Guwahati	-0.3573	-0.1373	9	1053	1741	7566
grid.417984.7	Indian Institute of Technology Dhanbad	"https://en.wikipedia.org/wiki/Indian_Institute_of_Technology_(Indian_School_of_Mines),_Dhanbad"	-0.3756	-0.2041	9	314	736	3412
grid.417993.1	MSD (United States)	https://en.wikipedia.org/wiki/Merck_%26_Co.	0.2977	0.5387	1	1290	4338	9319
grid.418019.5	GlaxoSmithKline (United States)	https://en.wikipedia.org/wiki/GlaxoSmithKline	0.2535	0.4105	5	959	2810	4377
grid.418030.e	Industrial Technology Research Institute	https://en.wikipedia.org/wiki/Industrial_Technology_Research_Institute	-0.8547	0.8941	17	419	4535	6044
grid.418036.8	Fujian Institute of Research on the Structure of Matter		-1.0882	-0.044	2	406	2766	4496
grid.418068.3	Oswaldo Cruz Foundation	https://en.wikipedia.org/wiki/Oswaldo_Cruz_Foundation	0.7725	0.8643	15	1221	8699	13637
grid.418095.1	Academy of Sciences of the Czech Republic	http://en.wikipedia.org/wiki/Academy_of_Sciences_of_the_Czech_Republic	0.6595	-0.2652	6	908	2580	3735
grid.418151.8	AstraZeneca (Sweden)		0.3405	-0.5248	12	714	2397	3190
grid.418152.b	AstraZeneca (United States)	https://en.wikipedia.org/wiki/AstraZeneca	0.29	0.4562	1	1031	2193	3348
grid.418158.1	Roche (United States)	https://en.wikipedia.org/wiki/Hoffmann-La_Roche	0.2182	0.5778	1	1193	3764	6819
grid.418193.6	Norwegian Institute of Public Health	https://en.wikipedia.org/wiki/Norwegian_Institute_of_Public_Health	0.5285	-0.6319	12	855	3003	4158
grid.418236.a	GlaxoSmithKline (United Kingdom)	https://en.wikipedia.org/wiki/GlaxoSmithKline	0.2177	0.0328	5	950	3057	4155
grid.418275.d	Instituto Politécnico Nacional	https://en.wikipedia.org/wiki/Instituto_Polit%C3%A9cnico_Nacional	0.5203	0.6382	7	1410	8194	16953
grid.418304.a	Bhabha Atomic Research Centre	http://en.wikipedia.org/wiki/Bhabha_Atomic_Research_Centre	-0.3689	-0.1103	9	984	4596	12206
grid.418333.e	Romanian Academy	https://en.wikipedia.org/wiki/Romanian_Academy	0.742	-0.223	6	750	2211	4051
grid.418363.b	Central Drug Research Institute	https://en.wikipedia.org/wiki/Central_Drug_Research_Institute	-0.3064	-0.2009	9	371	693	3094
grid.418424.f	Novartis (United States)	https://en.wikipedia.org/wiki/Novartis	0.366	0.5173	3	1093	3719	5366
grid.418495.5	Budker Institute of Nuclear Physics	https://en.wikipedia.org/wiki/Budker_Institute_of_Nuclear_Physics	0.0102	-0.0986	6	560	2836	3415
grid.418524.e	Ministry of Agriculture	https://en.wikipedia.org/wiki/Ministry_of_Agriculture_of_the_People%27s_Republic_of_China	-1.0108	0.1019	2	480	2873	4414
grid.418531.a	Sinopec (China)	https://en.wikipedia.org/wiki/Sinopec	-0.9571	-0.1425	2	310	2234	3357
grid.418538.3	Chinese Academy of Geologi­cal Sciences	https://en.wikipedia.org/wiki/Chinese_Academy_of_Geological_Sciences	-0.9582	-0.0786	2	523	2646	3731
grid.418596.7	Institute Curie	https://en.wikipedia.org/wiki/Curie_Institute_(Paris)	1.1333	-0.0874	8	1111	3593	5268
grid.418656.8	Swiss Federal Institute of Aquatic Science and Technology	https://en.wikipedia.org/wiki/Swiss_Federal_Institute_of_Aquatic_Science_and_Technology	0.4312	0.1592	3	723	2498	3039
grid.418698.a	Environmental Protection Agency	https://en.wikipedia.org/wiki/United_States_Environmental_Protection_Agency	-0.4543	0.5891	1	977	3640	6199
grid.418705.f	Institute for Infocomm Research		-0.5498	-0.2506	2	534	2860	4625
grid.418716.d	Edinburgh Royal Infirmary	https://en.wikipedia.org/wiki/Royal_Infirmary_of_Edinburgh	0.0856	-0.1457	5	764	1784	3543
grid.418741.f	Institute of High Energy Physics	https://en.wikipedia.org/wiki/Institute_of_High_Energy_Physics	-0.7944	0.0812	2	871	5280	6241
grid.418744.a	Institute for Research in Fundamental Sciences	https://en.wikipedia.org/wiki/Institute_for_Research_in_Fundamental_Sciences	-0.0485	-0.8559	19	736	2751	3364
grid.418751.e	National Academy of Sciences of Ukraine	http://en.wikipedia.org/wiki/National_Academy_of_Sciences_of_Ukraine	0.4426	-0.3595	6	1105	2440	8763
grid.418788.a	Institute of Materials Research and Engineering		-0.5355	-0.2794	2	469	2750	3283
grid.418856.6	Institute of Biophysics	"https://en.wikipedia.org/wiki/Institute_of_Biophysics,_Chinese_Academy_of_Sciences"	-1.034	0.029	2	894	2558	3059
grid.418860.3	Institute of Nuclear Physics Polish Academy of Sciences		0.366	-0.2112	6	774	3255	3773
grid.41891.35	Montana State University	http://en.wikipedia.org/wiki/Montana_State_University	-0.3907	0.3244	1	1132	3853	6471
grid.418920.6	COMSATS Institute of Information Technology	https://en.wikipedia.org/wiki/COMSATS_Institute_of_Information_Technology	-0.3761	-0.3155	9	996	4292	6981
grid.418929.f	Institute of Chemistry		-1.078	-0.1229	2	641	6251	9440
grid.418949.9	Institute of Problems of Chemical Physics	https://en.wikipedia.org/wiki/Institute_of_Problems_of_Chemical_Physics	0.1511	-0.7344	6	262	1526	3583
grid.418964.6	Korea Atomic Energy Research Institute	https://en.wikipedia.org/wiki/Korea_Atomic_Energy_Research_Institute	-0.9466	0.4427	11	427	3034	5528
grid.419025.b	Kyoto Institute of Technology	https://en.wikipedia.org/wiki/Kyoto_Institute_of_Technology	-0.6107	-0.7976	4	436	1866	4245
grid.419052.b	Research Center for Eco-Environmental Sciences		-1.0787	-0.0174	2	691	3788	6035
grid.419075.e	Ames Research Center	https://en.wikipedia.org/wiki/Ames_Research_Center	-0.1099	0.1954	1	877	4464	6533
grid.419077.c	Glenn Research Center	https://en.wikipedia.org/wiki/Glenn_Research_Center	-0.5353	0.6259	1	410	1492	3223
grid.419082.6	Japan Science and Technology Agency		-0.6629	-0.7189	4	1133	19988	21324
grid.419086.2	Langley Research Center	https://en.wikipedia.org/wiki/Langley_Research_Center	-0.2765	0.1878	1	552	2659	4813
grid.419092.7	Shanghai Institutes for Biological Sciences		-0.8267	-0.1799	2	1103	4616	6624
grid.419093.6	Shanghai Institute of Materia Medica		-0.8626	-0.2123	2	878	2232	4111
grid.419152.a	Shibaura Institute of Technology	https://en.wikipedia.org/wiki/Shibaura_Institute_of_Technology	-0.6969	-0.6612	4	388	1383	3269
grid.419157.f	Mexican Social Security Institute	https://en.wikipedia.org/wiki/Mexican_Social_Security_Institute	0.5393	0.6666	7	766	1831	4092
grid.419209.7	Academy of Sciences Republic of Uzbekistan	http://en.wikipedia.org/wiki/Academy_of_Sciences_of_Uzbekistan	-0.1322	-0.2541	6	261	300	4192
grid.419222.e	National Institute for Space Research	https://en.wikipedia.org/wiki/National_Institute_for_Space_Research	0.7192	0.7254	15	699	1983	3277
grid.419265.d	National Center for Nanoscience and Technology	https://en.wikipedia.org/wiki/National_Center_for_Nanoscience_and_Technology	-0.9916	-0.0481	2	565	2685	3337
grid.419303.c	Slovak Academy of Sciences	http://en.wikipedia.org/wiki/Slovak_Academy_of_Sciences	0.5946	-0.2875	6	848	1701	3225
grid.419318.6	Intel (United States)	https://en.wikipedia.org/wiki/Intel	-0.3477	0.2271	1	788	3270	4752
grid.419357.d	National Renewable Energy Laboratory	https://en.wikipedia.org/wiki/National_Renewable_Energy_Laboratory	-0.3876	0.1084	1	699	3229	5081
grid.419446.a	Space Telescope Science Institute	https://en.wikipedia.org/wiki/Space_Telescope_Science_Institute	0.0948	0.1687	1	556	2787	3042
grid.419475.a	National Institute on Aging	https://en.wikipedia.org/wiki/National_Institute_on_Aging	0.0902	0.7008	1	1182	3403	4625
grid.419481.1	Novartis (Switzerland)	https://en.wikipedia.org/wiki/Novartis	0.399	0.4733	3	1131	3723	5266
grid.419491.0	Max Delbrück Center for Molecular Medicine	https://en.wikipedia.org/wiki/Max_Delbr%C3%BCck_Center_for_Molecular_Medicine_in_the_Helmholtz_Association	0.6111	0.036	3	1006	2635	3400
grid.419508.1	University of Carthage	http://en.wikipedia.org/wiki/Carthage_University	0.9919	-0.3323	8	591	1990	4253
grid.419547.a	Max Planck Institute for Polymer Research	http://en.wikipedia.org/wiki/Max_Planck_Institute_for_Polymer_Research	0.3463	0.0399	3	631	2354	3490
grid.419552.e	Max Planck Institute for Solid State Research	http://en.wikipedia.org/wiki/Max_Planck_Institute_for_Solid_State_Research	0.3186	-0.0367	3	599	2299	3418
grid.419604.e	Max Planck Institute for Nuclear Physics	http://en.wikipedia.org/wiki/Max_Planck_Institute_for_Nuclear_Physics	0.305	0.0491	3	642	2386	3128
grid.419635.c	National Institute of Diabetes and Digestive and Kidney Diseases	https://en.wikipedia.org/wiki/National_Institute_of_Diabetes_and_Digestive_and_Kidney_Diseases	0.1001	0.9162	1	1172	2969	4630
grid.419638.1	National Institute of Radiological Sciences	http://en.wikipedia.org/wiki/National_Institute_of_Radiological_Sciences	-0.7713	-0.7677	4	592	2192	3215
grid.419653.c	National Institute of Technology Tiruchirappalli	"https://en.wikipedia.org/wiki/National_Institute_of_Technology,_Tiruchirappalli"	-0.4409	-0.13	9	350	1019	3128
grid.419666.a	Samsung (South Korea)	https://en.wikipedia.org/wiki/Samsung	-0.9	0.5045	11	673	5990	8683
grid.419681.3	National Institute of Allergy and Infectious Diseases	https://en.wikipedia.org/wiki/National_Institute_of_Allergy_and_Infectious_Diseases	0.1779	0.8315	1	1282	5830	8985
grid.419725.c	National Research Centre	https://en.wikipedia.org/wiki/National_Research_Centre	-0.2322	-0.2925	9	997	4549	8077
grid.419754.a	"Swiss Federal Institute for Forest, Snow and Landscape Research"	"https://en.wikipedia.org/wiki/Swiss_Federal_Institute_for_Forest,_Snow_and_Landscape_Research"	0.4523	0.1312	3	703	2352	3037
grid.419784.7	King Mongkut's Institute of Technology Ladkrabang	https://en.wikipedia.org/wiki/King_Mongkut%27s_Institute_of_Technology_Ladkrabang	-0.5137	-0.4931	4	297	1102	4081
grid.419815.0	Microsoft (United States)	https://en.wikipedia.org/wiki/Microsoft	-0.0859	0.2544	1	922	4599	6623
grid.419819.c	Nippon Telegraph and Telephone (Japan)		-0.6342	-0.6991	4	426	2343	4937
grid.419886.a	Monterrey Institute of Technology and Higher Education	https://en.wikipedia.org/wiki/Monterrey_Institute_of_Technology_and_Higher_Education	0.4579	0.6235	7	787	1559	3355
grid.419897.a	Ministry of Education of the People's Republic of China	http://en.wikipedia.org/wiki/Ministry_of_Education_of_the_People's_Republic_of_China	-0.8957	-0.101	2	1407	16342	24235
grid.419971.3	Bristol-Myers Squibb (United States)	https://en.wikipedia.org/wiki/Bristol-Myers_Squibb	0.3144	0.5131	1	923	2320	4985
grid.420019.e	"Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas"		0.4621	0.2263	7	893	3362	4491
grid.420044.6	Bayer (Germany)	http://en.wikipedia.org/wiki/Bayer	0.5408	0.0598	3	899	2323	3676
grid.420086.8	National Institute of Arthritis and Musculoskeletal and Skin Diseases	https://en.wikipedia.org/wiki/National_Institute_of_Arthritis_and_Musculoskeletal_and_Skin_Diseases	0.1947	0.8684	1	1226	2681	4080
grid.420089.7	National Institute of Child Health and Human Development	https://en.wikipedia.org/wiki/Eunice_Kennedy_Shriver_National_Institute_of_Child_Health_and_Human_Development	0.0927	0.869	1	1201	4771	7089
grid.420186.9	Rural Development Administration	https://en.wikipedia.org/wiki/Rural_Development_Administration	-1.0447	0.4988	11	507	2706	3482
grid.420190.e	University of Sciences and Technology Houari Boumediene	http://en.wikipedia.org/wiki/University_of_Sciences_and_Technology_Houari_Boumediene	0.9427	-0.2131	8	368	895	3553
grid.420213.6	State Oceanic Administration	https://en.wikipedia.org/wiki/State_Oceanic_Administration	-1.0196	-0.1436	2	506	3464	4838
grid.420282.e	United States Army Research Laboratory	https://en.wikipedia.org/wiki/United_States_Army_Research_Laboratory	-0.4012	0.3689	1	741	3636	6070
grid.420451.6	Google (United States)	http://en.wikipedia.org/wiki/Google	-0.0315	0.3015	1	676	2278	3076
grid.420468.c	Great Ormond Street Hospital	https://en.wikipedia.org/wiki/Great_Ormond_Street_Hospital	0.3131	-0.1285	5	925	2708	4204
grid.420545.2	Guy's and St Thomas' NHS Foundation Trust	http://en.wikipedia.org/wiki/Guy%27s_and_St_Thomas%27_NHS_Foundation_Trust	0.3132	-0.2675	5	1209	2974	4769
grid.422150.0	Shanghai Institute of Organic Chemistry		-0.8456	-0.2303	2	417	3522	7024
grid.42327.30	Hospital for Sick Children	http://en.wikipedia.org/wiki/The_Hospital_for_Sick_Children	-0.0442	0.1004	14	1400	9331	12131
grid.423485.c	Ioffe Institute	https://en.wikipedia.org/wiki/Ioffe_Institute	0.2147	-0.7136	6	794	4170	7681
grid.423606.5	National Scientific and Technical Research Council	https://en.wikipedia.org/wiki/National_Scientific_and_Technical_Research_Council	0.7433	0.6003	7	1345	7109	13753
grid.423905.9	Dalian Institute of Chemical Physics	https://en.wikipedia.org/wiki/Dalian_Institute_of_Chemical_Physics	-1.0922	-0.1582	2	609	4662	7086
grid.42399.35	Centre Hospitalier Universitaire de Bordeaux		1.1295	-0.2375	8	927	4469	6812
grid.424023.3	Institute of Atmospheric Physics		-1.0869	0.0618	2	526	3219	4189
grid.424048.e	Helmholtz-Zentrum Berlin	http://en.wikipedia.org/wiki/Helmholtz-Zentrum_Berlin	0.4206	-0.1758	3	742	3437	4404
grid.4241.3	National Technical University of Athens	http://en.wikipedia.org/wiki/National_Technical_University_of_Athens	0.3014	0.1644	6	1246	5736	12754
grid.424669.b	European Space Research and Technology Centre	http://en.wikipedia.org/wiki/European_Space_Research_and_Technology_Centre	0.7524	-0.0683	10	710	2237	3190
grid.424810.b	Ikerbasque	https://en.wikipedia.org/wiki/Ikerbasque	0.8127	0.1834	7	1269	3171	3592
grid.424823.b	Institute for High Energy Physics	https://en.wikipedia.org/wiki/Institute_for_High_Energy_Physics	0.183	0.0925	6	535	3053	3410
grid.424881.3	Institute of Physics		0.5489	-0.2592	6	868	4603	5820
grid.424907.c	European Southern Observatory	http://en.wikipedia.org/wiki/European_Southern_Observatory	0.2594	0.0949	7	566	2670	3358
grid.424931.9	Institute of Chemical Process Fundamentals	https://en.wikipedia.org/wiki/Institute_of_Chemical_Process_Fundamentals	1.1552	-0.0371	8	198	2751	3018
grid.424936.e	Institute Of Computing Technology		-1.062	-0.0945	2	448	2583	3503
grid.424975.9	Institute of Geographic Sciences and Natural Resources Research		-1.1136	-0.0074	2	634	4222	5434
grid.42505.36	University of Southern California	http://en.wikipedia.org/wiki/University_of_Southern_California	-0.0919	0.4663	1	1834	28591	49890
grid.425060.5	Institute of Organic Chemistry with Centre of Phytochemistry		0.6016	-0.256	6	103	164	3574
grid.425078.c	Institute of Physics		0.4754	-0.3577	6	559	1923	3112
grid.425213.3	St Thomas' Hospital	http://en.wikipedia.org/wiki/St_Thomas%27_Hospital	0.3322	-0.2504	5	873	1852	3405
grid.425806.d	"Institute of Physics. PN Lebedev, the Russian Academy of Sciences"	https://en.wikipedia.org/wiki/Lebedev_Physical_Institute	0.1122	-0.08	6	683	2988	4021
grid.425902.8	Institució Catalana de Recerca i Estudis Avançats	https://en.wikipedia.org/wiki/Catalan_Institution_for_Research_and_Advanced_Studies	1.0298	0.2103	7	1420	6174	7431
grid.426108.9	Royal Free Hospital	https://en.wikipedia.org/wiki/Royal_Free_Hospital	0.3217	-0.1534	5	938	1948	4024
grid.42629.3b	Northumbria University	http://en.wikipedia.org/wiki/Northumbria_University	-0.0041	-0.4554	5	1149	3229	6069
grid.42687.3f	Ulsan National Institute of Science and Technology	https://en.wikipedia.org/wiki/Ulsan_National_Institute_of_Science_and_Technology	-0.8365	0.45	11	804	3285	4932
grid.4280.e	National University of Singapore	http://en.wikipedia.org/wiki/National_University_of_Singapore	-0.4987	-0.2568	2	1931	33275	61758
grid.428397.3	Duke NUS Graduate Medical School	https://en.wikipedia.org/wiki/Duke-NUS_Graduate_Medical_School	-0.4623	-0.2839	2	1099	3451	4273
grid.428999.7	Institut Pasteur	https://en.wikipedia.org/wiki/Pasteur_Institute	1.0862	-0.0382	8	1379	6875	9690
grid.429017.9	Indian Institute of Technology Kharagpur	https://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Kharagpur	-0.3819	-0.1811	9	1295	4514	15542
grid.429126.a	Institute of Automation	"https://en.wikipedia.org/wiki/Institute_of_Automation,_Chinese_Academy_of_Sciences"	-0.851	-0.0498	2	579	3010	5293
grid.429997.8	Tufts University	http://en.wikipedia.org/wiki/Tufts_University	0.2378	0.5331	1	1630	11862	20247
grid.430219.d	Petersburg Nuclear Physics Institute		0.2408	0.0643	6	661	3819	22532
grid.430387.b	Rutgers University	http://en.wikipedia.org/wiki/Rutgers_University	-0.1934	0.401	1	1875	23245	42653
grid.4305.2	University of Edinburgh	http://en.wikipedia.org/wiki/University_of_Edinburgh	0.0702	-0.1161	5	1862	28310	48942
grid.430503.1	University of Colorado Anschutz Medical Campus	http://en.wikipedia.org/wiki/Anschutz_Medical_Campus	-0.0502	0.856	1	1447	11684	20482
grid.430704.4	Universiti Malaysia Perlis	https://en.wikipedia.org/wiki/Universiti_Malaysia_Perlis	-0.3219	-0.7498	9	315	1781	4388
grid.430814.a	Antoni van Leeuwenhoek Hospital	https://en.wikipedia.org/wiki/Antoni_van_Leeuwenhoekziekenhuis	0.8482	-0.5373	16	957	4280	5989
grid.43169.39	Xi'an Jiaotong University	http://en.wikipedia.org/wiki/Xi'an_Jiaotong_University	-0.6816	-0.071	2	1501	17724	42522
grid.4319.f	SINTEF	https://en.wikipedia.org/wiki/SINTEF	0.4823	-0.6731	12	697	2458	3771
grid.43308.3c	Chinese Academy of Fishery Sciences	https://en.wikipedia.org/wiki/Chinese_Academy_of_Fishery_Sciences	-1.0314	-0.1655	2	360	2234	3504
grid.433158.8	State Grid Corporation of China (China)	https://en.wikipedia.org/wiki/State_Grid_Corporation_of_China	-0.8775	-0.0531	2	294	2586	4328
grid.434554.7	Joint Research Centre	https://en.wikipedia.org/wiki/Joint_Research_Centre	0.7045	-0.1107	10	967	3213	5118
grid.434933.a	Institut Teknologi Bandung	https://en.wikipedia.org/wiki/Bandung_Institute_of_Technology	-0.4148	-0.6692	4	550	1151	4734
grid.435133.3	Institute of Botany	"https://en.wikipedia.org/wiki/Institute_of_Botany,_Chinese_Academy_of_Sciences"	-1.1068	0.0288	2	637	2870	3670
grid.43519.3a	United Arab Emirates University	http://en.wikipedia.org/wiki/United_Arab_Emirates_University	-0.152	-0.2319	9	1237	2395	5290
grid.43555.32	Beijing Institute of Technology	https://en.wikipedia.org/wiki/Beijing_Institute_of_Technology	-0.8489	-0.1137	2	1011	9940	25378
grid.43582.38	Loma Linda University	http://en.wikipedia.org/wiki/Loma_Linda_University	-0.0994	0.6073	1	861	2235	5020
